id,case_number,date,block,iucr_code,primary_type,description,location_desc,arrest,domestic,beat_num,district_code,ward_no,community_code,fbi_code,x_coordinate,y_coordinate,year,date_of_update,latitude,longitude,location
10001083,IY332602,01/22/2021 04:10,59XX S DIVISION ST,0850,DECEPTIVE PRACTICE,FRAUD,SIDEWALK,False,False,611,3,3.0,75.0,13,1174933.0,1886614.0,2021,02/13/2021 04:10,41.98293226,-87.52045948,"(41.98293226, -87.52045948)"
10001084,RZ363700,07/26/2015 08:39,11XX S CHICAGO AVE,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,APARTMENT,True,True,511,20,21.0,48.0,19,1159607.0,1869959.0,2015,08/02/2015 08:39,41.87548065,-87.57466772,"(41.87548065, -87.57466772)"
10001085,SV521243,05/20/2016 19:19,85XX S GRAND AVE,0730,THEFT,SHOPLIFTING,ALLEY,True,False,321,18,31.0,56.0,08A,1178124.0,1869574.0,2016,05/30/2016 19:19,41.98357401,-87.51224489,"(41.98357401, -87.51224489)"
10001086,YJ760753,02/03/2020 15:07,76XX E CHICAGO AVE,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,RETAIL STORE,False,False,1811,12,35.0,24.0,26,1179587.0,1921227.0,2020,02/09/2020 15:07,41.8578018,,"(41.8578018, -87.5317965)"
10001087,DR397674,02/26/2019 09:55,77XX E STATE ST,0560,ASSAULT,SIMPLE,GAS STATION,False,False,1811,18,25.0,64.0,14,1175105.0,1887594.0,2019,03/03/2019 09:55,41.95717382,-87.5637611,"(41.95717382, -87.5637611)"
10001088,UT324842,03/05/2020 15:45,96XX W ASHLAND AVE,0800,ARSON,AGGRAVATED,BAR OR TAVERN,False,False,621,24,32.0,31.0,01A,1154887.0,1903089.0,2020,03/07/2020 15:45,41.89187624,-87.76824624,"(41.89187624, -87.76824624)"
10001089,WK989547,08/18/2020 12:05,87XX W HALSTED ST,0510,ASSAULT,AGGRAVATED: HANDGUN,CTA TRAIN,False,False,1022,25,4.0,55.0,12,1155490.0,1876008.0,2020,08/30/2020 12:05,41.79425784,-87.57718532,"(41.79425784, -87.57718532)"
10001090,XL738634,06/16/2017 10:21,11XX S DIVISION ST,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,CONVENIENCE STORE,False,False,612,7,12.0,17.0,04B,1180349.0,1855390.0,2017,06/30/2017 10:21,41.84322795,-87.68804217,"(41.84322795, -87.68804217)"
10001091,GY125704,07/08/2017 05:10,55XX E ASHLAND AVE,0312,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,511,24,4.0,34.0,03,1167377.0,1895071.0,2017,07/24/2017 05:10,41.98676857,-87.74587072,"(41.98676857, -87.74587072)"
10001092,QH758020,11/16/2020 13:22,59XX E NORTH AVE,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,312,14,1.0,54.0,14,1160304.0,,2020,11/24/2020 13:22,41.74656894,-87.67484638,"(41.74656894, -87.67484638)"
10001093,RL875599,12/15/2022 14:55,2XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,HOSPITAL BUILDING/GROUNDS,False,False,311,14,14.0,42.0,04B,1155796.0,1891188.0,2022,01/07/2023 14:55,41.79246219,-87.67605265,"(41.79246219, -87.67605265)"
10001094,KW520266,08/20/2020 19:29,10XX S COTTAGE GROVE AVE,0510,ASSAULT,AGGRAVATED: HANDGUN,OTHER,False,False,1022,22,2.0,27.0,15,1180833.0,1888412.0,2020,09/05/2020 19:29,41.80768487,-87.58398739,"(41.80768487, -87.58398739)"
10001095,JN540773,04/29/2023 07:12,7XX S STATE ST,0560,ASSAULT,SIMPLE,OTHER,False,False,311,9,48.0,44.0,09,1191523.0,1896563.0,2023,05/04/2023 07:12,41.89659884,-87.67563473,"(41.89659884, -87.67563473)"
10001096,KJ599783,09/10/2020 16:10,53XX E GRAND AVE,0510,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,True,False,811,1,46.0,10.0,03,1178717.0,1869687.0,2020,10/10/2020 16:10,41.82251518,-87.67590323,"(41.82251518, -87.67590323)"
10001097,QA780886,04/20/2021 21:37,69XX W MADISON ST,0560,ASSAULT,SIMPLE,PARK PROPERTY,False,False,811,10,13.0,33.0,16,1153841.0,1920512.0,2021,05/15/2021 21:37,41.98602565,-87.54096763,"(41.98602565, -87.54096763)"
10001098,AN594019,02/02/2019 22:48,86XX S DIVISION ST,1240,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,False,False,221,7,25.0,2.0,09,1170753.0,1858486.0,2019,02/21/2019 22:48,41.73627029,-87.66209762,"(41.73627029, -87.66209762)"
10001099,JR388854,05/06/2020 14:14,59XX N MICHIGAN AVE,0750,THEFT,THEFT $500 AND UNDER,,False,False,1211,6,2.0,26.0,01A,1168766.0,1883642.0,2020,05/21/2020 14:14,41.84098613,-87.50392189,
10001100,WI915184,05/01/2023 23:17,55XX N STATE ST,0486,BATTERY,DOMESTIC BATTERY AGGRAVATED,CONVENIENCE STORE,False,True,1511,19,42.0,69.0,15,1187752.0,1891398.0,2023,05/15/2023 23:17,41.76232604,-87.60167559,"(41.76232604, -87.60167559)"
10001101,KX767287,09/29/2023 12:07,67XX E CLARK ST,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,COMMERCIAL / BUSINESS OFFICE,True,True,111,11,39.0,60.0,06,1194448.0,1852793.0,2023,10/26/2023 12:07,41.86397209,-87.78332132,"(41.86397209, -87.78332132)"
10001102,CX613375,03/29/2019 15:33,81XX N WESTERN AVE,0850,DECEPTIVE PRACTICE,FRAUD,COMMERCIAL / BUSINESS OFFICE,False,False,111,5,7.0,26.0,10,1182737.0,1906778.0,2019,04/06/2019 15:33,41.88808863,-87.60877968,"(41.88808863, -87.60877968)"
10001103,XU802695,08/30/2022 10:49,94XX E HALSTED ST,2830,CRIMINAL TRESPASS,TO RESIDENCE,RETAIL STORE,False,False,1211,8,36.0,70.0,05,1199687.0,1880979.0,2022,09/04/2022 10:49,41.80675667,-87.67093822,"(41.80675667, -87.67093822)"
10001104,DF804438,06/25/2023 17:13,72XX N MADISON ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,CTA BUS,True,False,111,22,44.0,58.0,08B,1150220.0,1859792.0,2023,07/16/2023 17:13,41.76270675,-87.74994677,"(41.76270675, -87.74994677)"
10001105,JM456256,07/24/2023 03:14,27XX W MICHIGAN AVE,0560,ASSAULT,SIMPLE,GAS STATION,False,False,811,5,34.0,57.0,01A,1195407.0,1869058.0,2023,07/26/2023 03:14,41.79725651,-87.61272627,"(41.79725651, -87.61272627)"
10001106,DK869783,11/25/2017 18:06,69XX S MADISON ST,0740,THEFT,THEFT OVER $500,SIDEWALK,False,False,1211,10,21.0,30.0,15,1190338.0,1904233.0,2017,12/18/2017 18:06,41.82302073,-87.70986549,"(41.82302073, -87.70986549)"
10001107,WF471454,08/02/2018 15:18,65XX S HALSTED ST,0910,VANDALISM,CRIMINAL DAMAGE,RETAIL STORE,True,False,912,15,32.0,5.0,06,1150462.0,1898681.0,2018,08/26/2018 15:18,41.94969773,-87.50302858,"(41.94969773, -87.50302858)"
10001108,NA689979,09/27/2017 12:56,18XX W PULASKI RD,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,True,True,1211,5,18.0,42.0,19,1186123.0,1918258.0,2017,10/09/2017 12:56,41.94907263,-87.53786308,"(41.94907263, -87.53786308)"
10001109,KC911615,03/28/2019 17:29,61XX W COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,ALLEY,False,False,411,9,31.0,54.0,08A,1184226.0,1877563.0,2019,04/21/2019 17:29,,-87.79262436,"(41.8797786, -87.79262436)"
10001110,TB240911,05/24/2019 09:15,31XX N CLARK ST,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,True,False,1611,20,17.0,13.0,15,,1875463.0,2019,06/15/2019 09:15,41.77346143,-87.54700627,"(41.77346143, -87.54700627)"
10001111,HQ236585,01/15/2019 14:27,53XX E NORTH AVE,0510,ASSAULT,AGGRAVATED: HANDGUN,COMMERCIAL / BUSINESS OFFICE,True,False,311,18,38.0,56.0,16,1176225.0,1863809.0,2019,02/11/2019 14:27,41.91174343,-87.68999419,"(41.91174343, -87.68999419)"
10001112,YS465876,06/14/2022 10:13,66XX N CICERO AVE,0510,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,False,112,14,13.0,32.0,04B,1187210.0,1927395.0,2022,06/17/2022 10:13,41.70256411,-87.65927316,"(41.70256411, -87.65927316)"
10001113,TN369918,05/22/2015 10:06,40XX N BROADWAY,0620,BURGLARY,UNLAWFUL ENTRY,SIDEWALK,False,False,611,4,25.0,53.0,09,1176208.0,1879026.0,2015,05/24/2015 10:06,41.98541977,-87.5086717,"(41.98541977, -87.5086717)"
10001114,XD300345,06/29/2015 19:50,80XX N NORTH AVE,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,CONVENIENCE STORE,False,True,711,6,25.0,1.0,19,1183006.0,1865940.0,2015,07/01/2015 19:50,41.72117116,-87.721446,"(41.72117116, -87.721446)"
10001115,QJ160390,08/30/2022 11:57,88XX W COTTAGE GROVE AVE,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,CTA BUS,False,False,911,18,37.0,25.0,01A,1190012.0,1901379.0,2022,09/06/2022 11:57,41.94063757,-87.66172549,"(41.94063757, -87.66172549)"
10001116,JQ059314,11/09/2017 15:48,1XX S HALSTED ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,321,12,17.0,9.0,05,1187687.0,1896319.0,2017,11/20/2017 15:48,41.85572097,-87.75024968,"(41.85572097, -87.75024968)"
10001117,GK195520,08/22/2015 15:14,6XX S FULLERTON AVE,0850,DECEPTIVE PRACTICE,FRAUD,"SCHOOL, PUBLIC, BUILDING",True,False,122,5,18.0,77.0,10,1198210.0,1910032.0,2015,09/14/2015 15:14,41.76158294,-87.72588054,"(41.76158294, -87.72588054)"
10001118,VI089541,06/30/2023 13:33,84XX N MADISON ST,0750,THEFT,THEFT $500 AND UNDER,GAS STATION,False,False,1711,7,15.0,4.0,17,1182768.0,1916359.0,2023,07/01/2023 13:33,41.71880865,-87.63301247,"(41.71880865, -87.63301247)"
10001119,IY747549,03/29/2018 11:36,51XX E NORTH AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,122,8,37.0,14.0,10,1151478.0,1906802.0,2018,04/21/2018 11:36,41.76542732,-87.58572304,"(41.76542732, -87.58572304)"
10001120,FG341674,04/05/2021 07:00,37XX N BROADWAY,0850,DECEPTIVE PRACTICE,FRAUD,PARKING LOT / GARAGE(NON.RESID.),False,False,511,15,34.0,77.0,19,1176673.0,1925529.0,2021,04/12/2021 07:00,41.9420582,-87.76017238,"(41.9420582, -87.76017238)"
10001121,AY735168,10/17/2019 09:30,79XX S CICERO AVE,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,,True,False,312,3,30.0,41.0,05,1174374.0,1920912.0,2019,11/03/2019 09:30,41.71011677,-87.69850909,"(41.71011677, -87.69850909)"
10001122,OK563793,11/26/2022 21:05,5XX E STATE ST,1020,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CTA BUS,False,False,712,9,40.0,63.0,13,1193471.0,1885962.0,2022,11/29/2022 21:05,41.9082542,-87.73948844,
10001123,AW988574,04/09/2020 10:57,55XX E PULASKI RD,1310,NARCOTICS,POSS: COCAINE,RESIDENCE,False,False,212,19,47.0,75.0,09,1155475.0,1903954.0,2020,04/22/2020 10:57,41.91374548,-87.71199862,"(41.91374548, -87.71199862)"
10001124,SO098518,08/08/2019 11:48,50XX E FULLERTON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER,False,False,1811,4,3.0,34.0,04B,1172462.0,1923032.0,2019,08/11/2019 11:48,41.85677951,-87.5858371,"(41.85677951, -87.5858371)"
10001125,XF534441,01/02/2022 21:01,36XX S GRAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,False,False,911,18,19.0,13.0,26,1173259.0,1868152.0,2022,01/23/2022 21:01,41.79042036,,"(41.79042036, -87.68962704)"
10001126,NE758734,01/18/2018 03:28,63XX S DIVISION ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,611,15,3.0,20.0,18,1198449.0,1853228.0,2018,01/30/2018 03:28,41.70527484,-87.67315738,"(41.70527484, -87.67315738)"
10001127,XX839716,12/09/2023 21:58,72XX S FULLERTON AVE,0740,THEFT,THEFT OVER $500,CTA TRAIN,False,False,1111,17,45.0,25.0,13,1186638.0,1879298.0,2023,12/29/2023 21:58,41.78651085,,"(41.78651085, -87.71724221)"
10001128,JM949857,05/01/2020 12:14,51XX W GRAND AVE,0740,THEFT,THEFT OVER $500,SIDEWALK,False,False,321,1,17.0,8.0,20,1160048.0,,2020,05/24/2020 12:14,41.70766172,-87.71194486,"(41.70766172, -87.71194486)"
10001129,TI939205,10/23/2022 15:36,57XX N ASHLAND AVE,0750,THEFT,THEFT $500 AND UNDER,RESTAURANT,False,False,511,22,2.0,38.0,05,1173092.0,1860839.0,2022,11/16/2022 15:36,41.83612422,-87.58421311,"(41.83612422, -87.58421311)"
10001130,AQ928170,10/07/2016 23:02,9XX S CLARK ST,0910,VANDALISM,CRIMINAL DAMAGE,CTA TRAIN,False,True,1022,7,28.0,3.0,11,1151640.0,1915051.0,2016,10/29/2016 23:02,,-87.589119,"(41.90300876, -87.589119)"
10001131,OB959412,02/11/2018 08:41,86XX N CHICAGO AVE,0610,BURGLARY,FORCIBLE ENTRY,CTA BUS,False,False,521,15,37.0,36.0,16,1171716.0,1855862.0,2018,02/15/2018 08:41,41.97351427,-87.64982628,"(41.97351427, -87.64982628)"
10001132,HD195895,08/02/2019 07:07,69XX W CLARK ST,0460,BATTERY,SIMPLE,ALLEY,False,True,912,16,1.0,45.0,11,1197313.0,1852889.0,2019,08/03/2019 07:07,41.97920592,-87.75306814,
10001133,PF818288,04/18/2019 18:21,26XX W CLARK ST,0510,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,False,211,12,5.0,47.0,17,1184739.0,1879058.0,2019,05/10/2019 18:21,41.8662137,-87.57341313,"(41.8662137, -87.57341313)"
10001134,CN154650,01/01/2016 14:43,6XX N MICHIGAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER,False,False,1121,3,21.0,20.0,13,1183757.0,1870936.0,2016,01/14/2016 14:43,41.93372236,-87.76174808,"(41.93372236, -87.76174808)"
10001135,WX552128,04/07/2022 19:46,66XX N MADISON ST,0460,BATTERY,SIMPLE,STREET,True,False,1611,4,9.0,52.0,09,1150710.0,1918134.0,2022,05/06/2022 19:46,41.87044217,-87.79751421,"(41.87044217, -87.79751421)"
10001136,AD619244,10/29/2018 22:33,73XX E DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,True,False,2211,25,28.0,76.0,12,1153424.0,1882874.0,2018,11/22/2018 22:33,41.7216984,-87.7292259,"(41.7216984, -87.7292259)"
10001137,GC873937,09/19/2023 08:29,1XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,CTA TRAIN,False,False,1911,9,40.0,66.0,11,1179940.0,1917778.0,2023,10/16/2023 08:29,41.96043608,,"(41.96043608, -87.58268584)"
10001138,UD124127,12/29/2021 13:03,73XX E PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,True,1022,8,33.0,73.0,26,1169280.0,1920051.0,2021,01/08/2022 13:03,41.77120101,-87.78816059,"(41.77120101, -87.78816059)"
10001139,HV216535,09/27/2023 13:16,67XX S CHICAGO AVE,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,False,False,1611,19,26.0,16.0,02,1162270.0,1920760.0,2023,10/08/2023 13:16,41.94657216,-87.73997672,"(41.94657216, -87.73997672)"
10001140,QM579199,08/26/2019 20:29,79XX E MADISON ST,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT / GARAGE(NON.RESID.),True,True,1111,6,9.0,,06,1195288.0,1859821.0,2019,09/09/2019 20:29,41.74220516,,"(41.74220516, -87.69786314)"
10001141,AF971587,04/28/2018 13:58,37XX S HALSTED ST,0750,THEFT,THEFT $500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,2011,5,48.0,50.0,19,1163878.0,1929518.0,2018,04/29/2018 13:58,41.9230835,-87.5999162,"(41.9230835, -87.5999162)"
10001142,SU761991,07/10/2016 19:45,11XX W FULLERTON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,COMMERCIAL / BUSINESS OFFICE,True,False,711,4,6.0,8.0,01A,1192309.0,1863873.0,2016,08/09/2016 19:45,41.76509684,-87.57749622,"(41.76509684, -87.57749622)"
10001143,ZF355374,01/13/2017 15:16,68XX E DIVISION ST,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,RETAIL STORE,False,True,121,16,44.0,44.0,08B,1167213.0,1857458.0,2017,01/25/2017 15:16,41.93135762,-87.64233792,"(41.93135762, -87.64233792)"
10001144,GQ099304,10/05/2022 21:49,88XX S MADISON ST,0750,THEFT,THEFT $500 AND UNDER,CONVENIENCE STORE,False,False,2411,8,24.0,65.0,07,1185078.0,1907781.0,2022,10/23/2022 21:49,41.70679331,-87.68500437,"(41.70679331, -87.68500437)"
10001145,SI426906,07/17/2023 17:50,18XX N WESTERN AVE,0850,DECEPTIVE PRACTICE,FRAUD,CONVENIENCE STORE,False,False,211,7,46.0,54.0,17,1189013.0,1876242.0,2023,07/31/2023 17:50,41.78767045,-87.58440599,"(41.78767045, -87.58440599)"
10001146,UC254401,12/17/2018 12:36,71XX N MICHIGAN AVE,1310,NARCOTICS,POSS: COCAINE,CONVENIENCE STORE,True,False,2011,17,44.0,60.0,02,1193256.0,1860811.0,2018,01/06/2019 12:36,41.87811325,-87.75388972,"(41.87811325, -87.75388972)"
10001147,WX296947,12/29/2019 07:44,85XX S FULLERTON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RETAIL STORE,True,False,111,25,1.0,66.0,05,1174187.0,1864671.0,2019,01/24/2020 07:44,41.97202129,-87.64554669,"(41.97202129, -87.64554669)"
10001148,UT540607,05/02/2023 12:11,33XX S NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,OTHER,True,False,611,7,17.0,,06,1183992.0,1889816.0,2023,05/23/2023 12:11,41.82898873,-87.59734603,"(41.82898873, -87.59734603)"
10001149,DV901922,05/03/2015 22:26,86XX E FULLERTON AVE,1020,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,BAR OR TAVERN,False,False,113,25,37.0,77.0,14,1198967.0,1898339.0,2015,05/06/2015 22:26,41.80829842,-87.53378313,"(41.80829842, -87.53378313)"
10001150,ER624394,06/04/2021 13:09,96XX N FULLERTON AVE,0910,VANDALISM,CRIMINAL DAMAGE,RESIDENCE,False,False,1211,12,21.0,69.0,03,1150526.0,1927566.0,2021,07/03/2021 13:09,41.83688607,-87.70394722,"(41.83688607, -87.70394722)"
10001151,FA621970,08/26/2017 07:36,44XX W NORTH AVE,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,False,False,1022,6,29.0,43.0,18,1179153.0,1855090.0,2017,09/08/2017 07:36,41.86402829,-87.57138394,"(41.86402829, -87.57138394)"
10001152,XX755544,05/15/2018 20:32,47XX S FULLERTON AVE,0910,VANDALISM,CRIMINAL DAMAGE,GROCERY FOOD STORE,False,False,412,3,14.0,47.0,12,1183541.0,1869707.0,2018,05/19/2018 20:32,41.83292577,-87.61046239,"(41.83292577, -87.61046239)"
10001153,KO420045,10/14/2021 13:48,14XX S ASHLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,True,False,1911,4,21.0,38.0,26,1156364.0,1869782.0,2021,11/03/2021 13:48,41.83347744,-87.78511221,"(41.83347744, -87.78511221)"
10001154,RI409406,01/05/2022 18:04,48XX E ASHLAND AVE,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,HOSPITAL BUILDING/GROUNDS,False,False,211,20,23.0,53.0,26,1180001.0,1862411.0,2022,01/29/2022 18:04,41.96215794,-87.69920102,"(41.96215794, -87.69920102)"
10001155,KR341510,12/03/2019 16:31,95XX W CLARK ST,0910,VANDALISM,CRIMINAL DAMAGE,HOSPITAL BUILDING/GROUNDS,False,False,911,12,47.0,25.0,08B,1157832.0,1892099.0,2019,12/07/2019 16:31,41.81298222,-87.65467271,"(41.81298222, -87.65467271)"
10001156,UG402575,06/25/2018 20:22,54XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,True,True,1811,1,48.0,44.0,20,1178100.0,1901340.0,2018,07/20/2018 20:22,41.84893402,-87.7673383,"(41.84893402, -87.7673383)"
10001157,IE428423,12/25/2019 14:47,65XX N HALSTED ST,0850,DECEPTIVE PRACTICE,FRAUD,ALLEY,False,False,1411,15,15.0,26.0,05,1184619.0,1923590.0,2019,01/13/2020 14:47,41.73686509,-87.54040727,"(41.73686509, -87.54040727)"
10001158,PC747336,01/01/2022 15:58,74XX E WESTERN AVE,1020,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,BAR OR TAVERN,True,False,2411,20,28.0,21.0,01A,1198825.0,1882775.0,2022,01/22/2022 15:58,41.86624946,-87.66473095,"(41.86624946, -87.66473095)"
10001159,IG424115,01/23/2019 15:15,32XX E COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY AGGRAVATED,CTA BUS,False,True,612,24,40.0,69.0,12,1180046.0,1881224.0,2019,01/27/2019 15:15,41.76918381,-87.56220622,"(41.76918381, -87.56220622)"
10001160,JC233070,10/27/2020 15:23,2XX E BROADWAY,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RETAIL STORE,True,False,521,20,43.0,69.0,17,1151423.0,1854778.0,2020,11/12/2020 15:23,41.86839464,-87.60822485,"(41.86839464, -87.60822485)"
10001161,ZE175955,11/03/2021 10:56,75XX N NORTH AVE,0460,BATTERY,SIMPLE,GAS STATION,True,False,812,2,50.0,53.0,09,1168421.0,1925591.0,2021,12/03/2021 10:56,41.92743024,-87.53696529,"(41.92743024, -87.53696529)"
10001162,YZ776296,10/07/2019 11:37,85XX W MADISON ST,0750,THEFT,THEFT $500 AND UNDER,PARKING LOT / GARAGE(NON.RESID.),False,False,2211,17,30.0,29.0,14,1169241.0,1852178.0,2019,11/06/2019 11:37,41.76417774,-87.66879658,
10001163,LD435899,12/01/2015 01:28,39XX N CHICAGO AVE,0910,VANDALISM,CRIMINAL DAMAGE,RESTAURANT,False,False,312,8,46.0,24.0,18,1169290.0,1851255.0,2015,12/21/2015 01:28,41.84503811,-87.69631048,"(41.84503811, -87.69631048)"
10001164,LF637793,05/21/2015 23:42,80XX W ASHLAND AVE,0560,ASSAULT,SIMPLE,STREET,False,False,812,10,1.0,64.0,09,1168228.0,1909332.0,2015,06/07/2015 23:42,41.89720478,-87.55807583,"(41.89720478, -87.55807583)"
10001165,FC284109,03/14/2021 15:01,22XX E HALSTED ST,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,812,6,31.0,67.0,17,1155581.0,1928281.0,2021,04/10/2021 15:01,41.93426661,-87.56872788,"(41.93426661, -87.56872788)"
10001166,UT731097,10/14/2020 22:27,73XX E GRAND AVE,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA BUS,True,False,1022,6,13.0,69.0,10,1174037.0,,2020,10/29/2020 22:27,41.70377837,-87.68027283,"(41.70377837, -87.68027283)"
10001167,QB021700,05/25/2023 16:39,38XX E FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RETAIL STORE,False,False,112,18,36.0,9.0,15,1157562.0,1877408.0,2023,06/18/2023 16:39,41.9317773,-87.64142045,"(41.9317773, -87.64142045)"
10001168,OA651448,12/19/2015 13:23,6XX E MADISON ST,0486,BATTERY,DOMESTIC BATTERY AGGRAVATED,STREET,False,True,521,14,28.0,12.0,02,1183178.0,1878503.0,2015,01/09/2016 13:23,41.69499377,-87.71735223,"(41.69499377, -87.71735223)"
10001169,AS207261,10/21/2022 21:41,96XX N FULLERTON AVE,0750,THEFT,THEFT $500 AND UNDER,OTHER,False,False,1022,18,3.0,29.0,15,1158237.0,1879025.0,2022,11/17/2022 21:41,41.77786439,-87.7579686,"(41.77786439, -87.7579686)"
10001170,TB592405,11/30/2017 13:37,2XX W WESTERN AVE,0650,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,False,False,1911,19,2.0,35.0,08B,1158285.0,1875294.0,2017,12/30/2017 13:37,41.91099288,-87.65125544,"(41.91099288, -87.65125544)"
10001171,WF145418,04/19/2018 13:06,30XX N ASHLAND AVE,1110,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,COMMERCIAL / BUSINESS OFFICE,True,False,912,6,36.0,13.0,13,1169252.0,1862277.0,2018,05/11/2018 13:06,41.78765449,-87.52175594,"(41.78765449, -87.52175594)"
10001172,YV292040,09/03/2015 18:41,36XX S NORTH AVE,0312,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,1221,22,29.0,16.0,02,1174801.0,1924626.0,2015,09/20/2015 18:41,41.71686544,-87.69894454,"(41.71686544, -87.69894454)"
10001173,DP884597,11/17/2023 14:38,65XX W DIVISION ST,0750,THEFT,THEFT $500 AND UNDER,ALLEY,False,True,2011,12,17.0,12.0,18,,1853562.0,2023,11/27/2023 14:38,41.75575844,-87.58091185,"(41.75575844, -87.58091185)"
10001174,FG163853,12/07/2017 20:57,56XX S HALSTED ST,0312,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,True,False,221,1,11.0,56.0,04B,1169269.0,1894558.0,2017,12/16/2017 20:57,41.73647674,-87.69403348,"(41.73647674, -87.69403348)"
10001175,NC714428,01/26/2018 18:33,80XX S FULLERTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,CTA BUS,False,True,1211,6,45.0,2.0,20,1151630.0,1903116.0,2018,02/25/2018 18:33,41.80738748,-87.73834339,"(41.80738748, -87.73834339)"
10001176,JX187842,05/21/2016 17:54,26XX W FULLERTON AVE,1240,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,False,False,1221,14,35.0,58.0,03,1163424.0,1898845.0,2016,05/31/2016 17:54,41.73531458,-87.62744664,"(41.73531458, -87.62744664)"
10001177,UR800328,05/11/2015 09:25,26XX N MADISON ST,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,1211,7,7.0,62.0,06,1177728.0,1892720.0,2015,05/15/2015 09:25,41.78072212,-87.5254583,"(41.78072212, -87.5254583)"
10001178,PC670417,11/22/2021 18:23,34XX N MADISON ST,1240,NARCOTICS,POSS: HEROIN(WHITE),RETAIL STORE,False,False,621,3,8.0,46.0,07,1195454.0,1878758.0,2021,11/29/2021 18:23,41.76229089,-87.65479275,"(41.76229089, -87.65479275)"
10001179,DB208884,07/18/2020 16:38,44XX N DIVISION ST,0620,BURGLARY,UNLAWFUL ENTRY,PARK PROPERTY,False,False,1911,5,22.0,14.0,07,1182061.0,1925421.0,2020,07/23/2020 16:38,41.97748621,-87.67212153,"(41.97748621, -87.67212153)"
10001180,MF590210,09/28/2019 16:26,6XX W CICERO AVE,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,OTHER,False,True,511,12,4.0,69.0,08B,1183680.0,1863116.0,2019,10/28/2019 16:26,41.8074,-87.52100337,"(41.8074, -87.52100337)"
